"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"patriot-property-management-89ba7e","certly","Patriot Property Management","https://www.patpm.com/","residential property management","info@patpm.com","mailbox","{""city"": ""Phoenix"", ""location"": ""Phoenix, Arizona"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""AZ""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.patpm.com/contact-us; phase-3 contact page was https://www.patpm.com/contact-us; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/arizona/phoenix"
"peaceful-property-management-c853ef","certly","Peaceful Property Management","https://peacefulpm.com/","residential property management","info@peacefulpm.com","mailbox","{""city"": ""Salt Lake City"", ""location"": ""Salt Lake City, Utah"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""UT""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://peacefulpm.com/contact/; phase-3 contact page was https://peacefulpm.com/contact/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/utah/salt-lake-city"
"pin-oak-interests-llp-0bfb14","certly","Pin Oak Interests, LLP","https://www.pinoakinterests.com","commercial GC","info@pinoakinterests.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.pinoakinterests.com/contact/; phase-3 contact page was https://www.pinoakinterests.com/contact/; address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"plaza-properties-inc-636ef8","certly","Plaza Properties, Inc.","https://plazaproperties.com/","commercial property management","info@plazaproperties.com","mailbox","{""city"": ""Columbus"", ""location"": ""Columbus, Ohio"", ""segment"": ""commercial property management"", ""state"": ""OH""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://plazaproperties.com/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Columbus%2C%20OH&find_text=Commercial%20Property%20Management&page=1"
"pmi-indianapolis-af56d5","certly","PMI Indianapolis","https://www.propertymanagementinc.com/pmi-indianapolis/","residential property management","info@propertymanagementinc.com","mailbox","{""city"": ""Indianapolis"", ""location"": ""Indianapolis, Indiana"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""IN""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.propertymanagementinc.com/contact; phase-3 contact page was https://www.propertymanagementinc.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/indiana/indianapolis"
"ppm-inc-035288","certly","PPM, Inc.","http://www.ppmral.com/","HOA / community association management","info@ppmral.com","mailbox","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://ppmral.com/; phase-3 contact page was http://www.ppmral.com/; address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"priestley-management-company-8a7e1d","certly","Priestley Management Company","https://www.priestleymanagement.com/","HOA / community association management","info@priestleymanagement.com","mailbox","{""location"": ""North Carolina"", ""segment"": ""HOA / community association management"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.priestleymanagement.com/; address the director of community management; phase-3 confidence: secondary; source: https://members.cai-nc.org/member-company-directory/Search/community-management-570565"
"prime-contractors-inc-4a17a1","certly","Prime Contractors, Inc.","https://www.primecontractorsinc.com","commercial GC","estimating@primecontractorsinc.com","mailbox","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"pristine-property-management-llc-d870b4","certly","Pristine Property Management LLC","https://pristinepm.com/","residential property management","admin@pristinepm.com","mailbox","{""city"": ""Miami"", ""location"": ""Miami, Florida"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""FL""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.pristinepm.com/contact; phase-3 contact page was https://pristinepm.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/florida/miami"
"pro-property-management-c38e56","certly","Pro Property Management","https://www.yourpropropertymanagement.com/","residential property management","info@yourpropropertymanagement.com","mailbox","{""city"": ""Brookfield"", ""location"": ""Brookfield, Connecticut"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CT""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://yourpropropertymanagement.com/; phase-3 contact page was https://www.yourpropropertymanagement.com/; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/connecticut/hartford"
"property-management-group-87ccbd","certly","Property Management Group","https://propertymanagement.com/","commercial property management","support@propertymanagement.com","mailbox","{""city"": ""Fort Worth"", ""location"": ""Fort Worth, Texas"", ""segment"": ""commercial property management"", ""state"": ""TX""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://propertymanagement.com/; address the property management director; phase-3 confidence: secondary; source: https://www.bbb.org/search?find_country=USA&find_loc=Dallas%2C%20TX&find_text=Commercial%20Property%20Management&page=2"
"property-management-inc-pmi-austin-b10d06","certly","Property Management Inc - PMI Austin","https://www.pmiaustin.net/","residential property management","info@pmiaustin.net","mailbox","{""city"": ""Austin"", ""location"": ""Austin, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.pmiaustin.net/contact; phase-3 contact page was https://www.pmiaustin.net/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/austin"
"property-services-of-atlanta-inc-23fef5","certly","Property Services of Atlanta, Inc.","https://www.psatlanta.com/","residential property management","sales@psatlanta.com","mailbox","{""city"": ""Atlanta"", ""location"": ""Atlanta, Georgia"", ""portfolio"": {""approx"": true, ""count"": 1000, ""noun"": ""properties""}, ""segment"": ""residential property management"", ""size_signal_raw"": ""1000+ properties"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""GA""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.psatlanta.com/contact; phase-3 contact page was https://www.psatlanta.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/georgia/atlanta"
"propertysense-real-estate-management-bro-bfa8a9","certly","PropertySense Real Estate Management & Brokerage","https://propertysensere.com/","residential property management","hello@propertysensere.com","mailbox","{""city"": ""Centennial"", ""location"": ""Centennial, Colorado"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""CO""}","new","","","","mailbox from routes-enrichment.csv (2026-09-03), found on https://www.propertysensere.com/contact; phase-3 contact page was https://propertysensere.com/contact; address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/colorado/denver"
"quam-properties-hawaii-inc-977757","certly","Quam Properties Hawaii INC","https://www.quamproperties.com/","HOA / community association management","info@quamproperties.com","mailbox","{""city"": ""Lahaina"", ""location"": ""Lahaina, Hawaii"", ""segment"": ""HOA / community association management"", ""size_signal_raw"": ""9 community associations under management"", ""state"": ""HI""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.quamproperties.com/; address the director of community management; phase-3 confidence: secondary; source: https://www.communitypay.us/management-companies/state/hawaii/"
