"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","MWBE/SBE certified construction firm","Kraft Electrical Contracting, Inc.","http://www.kecc.com","Cincinnati, OH","Cincinnati certification: WOMEN BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Durbin Interior & Exterior Landscaping","","Cleves, OH","Cincinnati certification: WOMEN BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Rwb Properties & Construction LLC","http://www.rwbworldwide.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","J & B Steel Erectors, Inc.","http://www.jbsteel.com","West Chester, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Queen City Mechanicals, Inc.","http://www.queencitymech.com","Cincinnati, OH","Cincinnati certification: SMALL BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Sure Mechanical","http://www.suremechanical.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Unlimited Carpentry LLC","http://www.unlimitedcarpentry.com","Cincinnati, OH","Cincinnati certification: SMALL BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","The Painting Contractor, LLC","http://www.thepaintingcontractor.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","K-Plumbing LLC","http://kplumbingllc.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Reliance Construction Services LLC","http://www.relianceconstructionservicesllc.com","Cincinnati, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Hi-Mark Construction Group, Inc.","http://www.himarkcg.com","Middletown, OH","Cincinnati certification: MINORITY BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
"wagelens","end-customer","MWBE/SBE certified construction firm","Dale Smith Excavating LLC","","Cincinnati, OH","Cincinnati certification: SMALL BUSINESS ENTERPRISE","City-certified minority/women business enterprise whose name places it in the construction trades, the pool Cincinnati steers public construction subcontracts to.","","owner or office manager","https://data.cincinnati-oh.gov/d/2iq3-bugw","government-db","secondary","2026-09-03","Cincinnati Economic Inclusion Certified Vendors; construction fit inferred from the business name (the dataset has no NAICS column); website as published in the register, not independently opened"
